date,RBC,platelet,plasma,F_platelet,washed_platelet,apheresis_plasma,etc
2023-11-08,27717,7173,90804,1302,0,18654,120
2023-11-09,26513,6820,91374,1193,0,18503,177
2023-11-10,25723,6516,94980,1005,0,20307,131
2023-11-11,26555,7293,94316,1090,0,19436,119
2023-11-12,28960,7517,98791,1327,0,21585,59
2023-11-13,29369,6402,100845,1442,0,23486,219
2023-11-14,28687,6496,99604,1302,0,22200,110
2023-11-15,27512,6629,98492,1140,0,21909,104
2023-11-16,26343,6448,92394,1036,0,17997,299
2023-11-17,25250,6210,96073,944,0,19814,141
2023-11-18,26063,7328,86837,1181,0,15359,133
2023-11-19,27721,7492,90470,1379,0,17670,61
2023-11-20,28273,6410,92475,1486,0,19806,453
2023-11-21,27286,6757,92595,1142,0,19915,127
2023-11-22,26716,7504,97061,1127,0,22104,158
2023-11-23,26752,7723,96185,1059,0,18957,275
2023-11-24,26527,7936,100727,955,0,21063,184
2023-11-25,27340,7424,95859,1110,0,16837,94
2023-11-26,29275,7857,100015,1379,0,19056,72
2023-11-27,30128,6898,102320,1517,0,21046,327
2023-11-28,29953,7743,106651,1388,0,23152,162
2023-11-29,29316,7914,105226,1218,0,22313,243
2023-11-30,29439,7978,105899,1177,0,21175,398
2023-12-01,29360,7336,99826,1068,0,18181,171
2023-12-02,29938,7643,104120,1233,0,20581,167
2023-12-03,31756,7358,107902,1493,0,22778,36
2023-12-04,32417,6777,110358,1684,0,24757,173
2023-12-05,31555,6961,104129,1449,0,22112,172
2023-12-06,30780,7708,105149,1256,0,21950,180
2023-12-07,28939,7004,104350,1034,0,20730,391
2023-12-08,28089,6537,107595,836,0,22327,139
2023-12-09,28777,8511,101709,1179,0,19985,121
2023-12-10,30146,8033,105480,1343,0,22120,47
2023-12-11,30845,7071,107869,1503,0,24075,219
2023-12-12,29335,7115,111163,1304,0,25709,106
2023-12-13,27850,7109,98741,1174,0,20173,308
2023-12-14,27457,6997,99377,1075,0,18932,604
2023-12-15,27628,6969,99597,910,0,18416,195
2023-12-16,28730,8161,99965,1100,0,17004,150
2023-12-17,30897,7938,104105,1346,0,19077,58
2023-12-18,31566,6877,106214,1480,0,20972,271
2023-12-19,31253,8146,103696,1287,0,20075,140
2023-12-20,29253,7337,103123,1142,0,19991,183
2023-12-21,29339,7829,101496,1105,0,19250,507
2023-12-22,29323,7306,99811,937,0,18181,499
2023-12-23,31141,8370,96921,1120,0,14957,164
2023-12-24,33168,8363,101123,1381,0,17008,88
2023-12-25,34643,8104,104306,1589,0,18888,170
2023-12-26,33036,5395,104267,1150,0,19246,313
2023-12-27,33157,7311,102904,1142,0,18362,188
2023-12-28,32309,7270,96500,1052,0,14045,258
2023-12-29,32398,7822,102014,1083,0,16140,266
2023-12-30,31997,8038,106467,1206,0,18235,462
2023-12-31,33930,8447,110421,1506,0,20321,37
2024-01-01,35526,8575,113265,1827,0,22345,45
2024-01-02,32746,5379,112136,1239,0,22403,95
2024-01-03,31875,6396,115945,1142,0,24852,102
2024-01-04,29839,5780,108765,1023,0,23084,83
2024-01-05,28129,5444,112387,928,0,24985,78
2024-01-06,26838,5759,98708,963,0,19448,50
2024-01-07,28193,6186,102334,1175,0,21531,33
2024-01-08,28294,5075,103888,1262,0,23331,108
2024-01-09,26559,5320,92944,953,0,19282,65
2024-01-10,25191,5442,96169,933,0,20876,35
2024-01-11,23935,5585,91411,949,0,15996,48
2024-01-12,22905,5651,86264,873,0,12993,76
2024-01-13,22747,6687,90404,1089,0,14990,65
2024-01-14,24452,7332,94464,1384,0,17280,39
2024-01-15,24650,6574,96292,1588,0,19165,39
2024-01-16,23623,6833,99702,1411,0,20650,81
2024-01-17,23227,7326,90782,1243,0,16933,62
2024-01-18,22415,7000,94074,1165,0,18577,143
2024-01-19,21713,6329,97616,958,0,20197,71
2024-01-20,22360,7385,92084,1175,0,17324,110
2024-01-21,25414,8039,97007,1492,0,19588,50
2024-01-22,26193,7199,99176,1750,0,21591,131
2024-01-23,24929,7346,95511,1550,0,19550,108
2024-01-24,23911,8244,99364,1358,0,21266,174
2024-01-25,23471,8401,95438,1200,0,18624,89
2024-01-26,23124,7966,96895,1154,0,17957,91
2024-01-27,23531,8767,91078,1296,0,13897,310
2024-01-28,26510,8889,96164,1658,0,16169,63
2024-01-29,27629,7979,98988,1882,0,18179,204
2024-01-30,26993,7748,103128,1657,0,20002,132
2024-01-31,26294,8162,99419,1506,0,18494,119
2024-02-01,25870,8061,103928,1491,0,20435,357
2024-02-02,25358,7887,107781,1307,0,22110,182
2024-02-03,25162,7894,101071,1414,0,18487,158
2024-02-04,28214,8323,106400,1619,0,20683,130
2024-02-05,29024,6944,108194,1855,0,22719,394
2024-02-06,27910,7400,105087,1640,0,20260,103
2024-02-07,27086,7552,100864,1464,0,18253,110
2024-02-08,26879,7968,97011,1367,0,16146,122
2024-02-09,26977,9585,94620,1551,0,12802,73
2024-02-10,25506,7309,94925,1053,0,13220,23
2024-02-11,23550,4364,93750,580,0,13213,17
2024-02-12,22745,2950,93740,833,0,14299,46
2024-02-13,22776,3612,96017,1010,0,16123,29
2024-02-14,22224,5914,100301,1182,0,18467,102
2024-02-15,21414,5864,100143,1102,0,18465,101
2024-02-16,20414,5896,103680,1018,0,20237,109
2024-02-17,20333,7188,96893,1233,0,17116,132
2024-02-18,22925,8073,101505,1548,0,19578,30
2024-02-19,24083,7893,104127,1827,0,21611,111
2024-02-20,22541,8274,104536,1812,0,22160,103
2024-02-21,21613,8759,96713,1786,0,16877,141
2024-02-22,21135,8049,98510,1686,0,16365,205
2024-02-23,21163,6831,93198,1462,0,13502,207
2024-02-24,22227,5868,95010,1174,0,12429,205
2024-02-25,25543,5737,100473,1176,0,14217,684
2024-02-26,26980,5282,103160,1104,0,15935,1122
2024-02-27,27890,4809,108985,715,0,17574,160
2024-02-28,27639,5324,100719,682,0,13852,378
2024-02-29,28664,6869,106287,806,0,15664,239
2024-03-01,29567,7760,109586,906,0,16367,95
2024-03-02,30458,6129,111776,1106,0,17921,342
2024-03-03,33551,6674,116833,1419,0,20161,44
2024-03-04,34183,5541,118713,1638,0,22192,467
2024-03-05,33066,5190,122804,1450,0,24115,90
2024-03-06,31366,5395,118939,1156,0,21849,69
2024-03-07,30589,6142,116442,1089,0,18888,256
2024-03-08,29351,5807,120336,980,0,20567,248
2024-03-09,29018,6374,112223,1179,0,17067,297
2024-03-10,31011,6213,116157,1535,0,19284,52
2024-03-11,31774,4947,118080,1721,0,21103,347
2024-03-12,31099,5085,117841,1374,0,21412,101
2024-03-13,30136,5212,111328,1095,0,19180,98
2024-03-14,30278,5526,112513,1084,0,17567,336
2024-03-15,30257,5530,117162,971,0,19287,159
2024-03-16,29829,4977,110940,1022,0,15837,119
2024-03-17,31536,5270,114724,1306,0,18260,40
2024-03-18,32477,4711,116497,1504,0,20409,155
2024-03-19,31220,5173,120730,1264,0,22496,146
2024-03-20,30106,5290,113559,985,0,18380,108
2024-03-21,29725,5724,112028,851,0,15284,126
2024-03-22,28726,5453,116652,752,0,17013,372
2024-03-23,29533,6237,114528,958,0,17122,174
2024-03-24,31391,6424,118744,1277,0,19448,106
2024-03-25,32372,5699,121069,1478,0,21342,263
2024-03-26,30790,5549,117955,1163,0,20091,168
2024-03-27,29653,5747,118102,1048,0,19786,241
2024-03-28,29146,6182,119198,944,0,18944,241
2024-03-29,28173,5712,122926,902,0,20690,284
2024-03-30,29642,6657,116602,1194,0,16756,218
2024-03-31,31785,6635,120491,1509,0,19028,62
2024-04-01,32757,6045,122668,1786,0,21183,275
2024-04-02,31226,5670,126477,1522,0,23102,323
2024-04-03,30313,5786,120515,1409,0,20517,163
2024-04-04,29749,5678,121699,1267,0,20100,321
2024-04-05,28813,5455,117334,1039,0,17490,233
2024-04-06,29193,6131,115168,1160,0,16285,158
2024-04-07,30809,5861,118561,1402,0,18531,27
2024-04-08,31152,4943,120059,1538,0,20402,360
2024-04-09,30228,5400,124234,1235,0,22177,162
2024-04-10,29787,6550,117220,1118,0,17845,197
2024-04-11,29425,5575,118577,1130,0,19205,529
2024-04-12,28602,5718,122900,924,0,21101,102
2024-04-13,28576,5923,115645,1030,0,17146,172
2024-04-14,31273,6404,120489,1308,0,19495,216
2024-04-15,31598,5349,122122,1539,0,21608,566
2024-04-16,30085,5663,120410,1248,0,21152,334
2024-04-17,28355,5540,118621,1072,0,20581,366
2024-04-18,27923,6233,114752,952,0,17728,455
2024-04-19,27469,6278,119458,852,0,19687,392
2024-04-20,28307,6931,113230,1014,0,15730,146
2024-04-21,30125,6751,116972,1303,0,17889,43
2024-04-22,31185,5815,119381,1533,0,19835,76
2024-04-23,29485,5730,122540,1240,0,21477,112
2024-04-24,27866,5754,114202,1029,0,18415,247
2024-04-25,28153,6428,119003,881,0,20058,238
2024-04-26,28708,6988,121095,850,0,19153,263
2024-04-27,29737,6764,116066,1065,0,15658,174
2024-04-28,32900,6302,121030,1479,0,18132,57
2024-04-29,34618,5877,123804,1657,0,20268,299
2024-04-30,34332,6702,128588,1460,0,22508,146
2024-05-01,33962,7912,119870,1398,0,18524,182
2024-05-02,33019,6551,120961,1121,0,19379,284
2024-05-03,32821,6919,118142,1023,0,15995,185
2024-05-04,33318,7058,123800,1152,0,18615,164
2024-05-05,35926,6776,128481,1427,0,20764,43
2024-05-06,35569,5108,129110,1408,0,22031,390
2024-05-07,35480,4699,131124,1357,0,23583,272
2024-05-08,34770,6077,127739,1125,0,22219,110
2024-05-09,34276,6013,123690,970,0,19552,318
2024-05-10,34632,6891,129033,841,0,21815,164
2024-05-11,36126,7766,125703,989,0,19228,150
2024-05-12,38250,7384,130166,1311,0,21593,67
2024-05-13,39249,6402,132548,1512,0,23763,121
2024-05-14,39455,6914,138140,1400,0,25990,204
2024-05-15,39762,8030,128166,1388,0,20656,126
2024-05-16,39328,6716,129335,1228,0,21841,210
2024-05-17,38312,6382,127911,1022,0,21611,267
2024-05-18,39308,7108,121325,1076,0,18430,217
2024-05-19,41205,6528,124777,1351,0,20640,135
2024-05-20,42502,5974,127582,1508,0,22449,293
2024-05-21,41020,6364,132321,1146,0,24227,141
2024-05-22,40105,6914,131556,945,0,23782,117
2024-05-23,39971,6989,125275,909,0,18545,174
2024-05-24,39844,6663,130103,801,0,20451,150
2024-05-25,40638,6741,119492,970,0,16720,144
2024-05-26,42616,7094,123353,1290,0,18997,32
2024-05-27,43907,6792,125761,1414,0,21068,186
2024-05-28,43924,7337,125365,1224,0,20537,164
2024-05-29,44472,7517,123470,1137,0,19462,158
2024-05-30,44394,7162,128419,936,0,21273,296
2024-05-31,45174,7333,128190,908,0,20978,220
2024-06-01,47134,7177,128036,1056,0,20895,217
2024-06-02,48649,6506,131642,1299,0,23208,55
2024-06-03,49271,5417,133426,1495,0,25206,263
2024-06-04,48289,6218,137644,1186,0,27252,140
2024-06-05,47613,6133,127520,960,0,22788,302
2024-06-06,47362,6838,127136,862,0,21938,201
2024-06-07,47246,5238,128597,864,0,23574,544
2024-06-08,48396,6364,129035,940,0,24766,103
2024-06-09,50399,6548,133060,1204,0,27085,45
2024-06-10,50948,5542,134958,1261,0,29037,308
2024-06-11,50234,6230,131615,1070,0,26815,136
2024-06-12,49316,6386,131187,945,0,26564,295
2024-06-13,48458,6152,122135,791,0,22631,168
2024-06-14,48411,6677,120580,802,0,20136,113
2024-06-15,50279,7067,114046,1047,0,16754,140
2024-06-16,52385,7116,118165,1353,0,19279,50
2024-06-17,53408,6475,120131,1528,0,21402,344
2024-06-18,52563,6263,124379,1171,0,23908,121
2024-06-19,50776,6096,114259,927,0,20838,127
2024-06-20,49336,5593,117942,766,0,23633,141
2024-06-21,48551,5262,116209,639,0,22573,101
2024-06-22,47811,5665,112298,674,0,21704,265
2024-06-23,48832,5252,115187,984,0,24382,19
2024-06-24,49954,4838,117224,1146,0,26741,65
2024-06-25,47916,5062,120342,908,0,29450,97
2024-06-26,46033,5268,116198,795,0,28158,56
2024-06-27,45200,5328,112388,765,0,25254,92
2024-06-28,44437,5835,112653,809,0,25576,118
2024-06-29,44410,6245,106685,1032,0,21652,92
2024-06-30,45457,6298,109223,1310,0,24497,29
2024-07-01,46227,5724,111010,1508,0,26942,94
2024-07-02,44407,5814,113943,1304,0,29676,76
2024-07-03,42472,6136,105863,1132,0,25051,77
2024-07-04,41290,6499,105454,1135,0,23921,97
2024-07-05,40176,6617,109055,963,0,26302,65
2024-07-06,39979,6922,103610,1132,0,21246,133
2024-07-07,42356,7136,107543,1403,0,23969,51
2024-07-08,42696,5839,108857,1571,0,26370,228
2024-07-09,41768,6124,108092,1248,0,26773,102
2024-07-10,41265,6611,109570,1086,0,26290,110
2024-07-11,40300,6287,111292,982,0,25550,334
2024-07-12,38785,5258,111331,909,0,25326,68
2024-07-13,39213,6348,105330,1112,0,21803,99
2024-07-14,41389,7078,108999,1370,0,24650,40
2024-07-15,41877,6157,110456,1554,0,27071,192
2024-07-16,40530,6332,113911,1395,0,29901,119
2024-07-17,39785,6601,105455,1217,0,24435,97
2024-07-18,39004,6488,103239,1100,0,23115,202
2024-07-19,38129,5979,103153,917,0,23582,127
2024-07-20,38432,6534,100528,1069,0,23164,135
2024-07-21,39627,6349,103536,1368,0,25904,58
2024-07-22,40469,5843,105454,1564,0,28346,108
2024-07-23,38808,5686,103145,1375,0,27485,73
2024-07-24,37493,5979,97679,1166,0,25057,58
2024-07-25,37048,6299,101578,1048,0,27844,177
2024-07-26,36521,6254,105333,928,0,30601,50
2024-07-27,35843,6150,96489,1073,0,25119,77
2024-07-28,37050,6099,99648,1351,0,27794,54
2024-07-29,37989,5410,101738,1528,0,30162,91
2024-07-30,36490,5381,104629,1263,0,32876,94
2024-07-31,35140,5611,104130,1130,0,31512,91
2024-08-01,34389,5844,104035,1050,0,28171,371
2024-08-02,34066,6060,103070,975,0,25710,112
2024-08-03,33668,6438,97873,972,0,20295,83
2024-08-04,35101,6660,100959,1247,0,22544,33
2024-08-05,35681,6090,102804,1447,0,24550,107
2024-08-06,34003,5720,105753,1188,0,26758,94
2024-08-07,32531,5801,100327,1010,0,23636,68
2024-08-08,30773,5687,103780,907,0,25754,159
2024-08-09,29483,5489,98592,829,0,21345,86
2024-08-10,28657,5973,100181,927,0,21935,64
2024-08-11,30710,6485,103971,1179,0,24275,27
2024-08-12,31145,5476,105554,1362,0,26359,195
2024-08-13,29270,5473,102873,1128,0,24947,110
2024-08-14,28977,6393,97984,947,0,19779,138
2024-08-15,27915,6741,102030,1023,0,22278,81
2024-08-16,28969,6074,104396,1043,0,23827,108
2024-08-17,29159,6182,109065,1156,0,26588,197
2024-08-18,32130,7020,113622,1343,0,28814,77
2024-08-19,33161,6601,115912,1503,0,30816,150
2024-08-20,31138,5749,119973,1232,0,33113,94
2024-08-21,29349,5517,112261,1082,0,29100,80
2024-08-22,27811,5370,108762,951,0,28021,72
2024-08-23,27052,5961,100296,932,0,21120,102
2024-08-24,26637,6498,94786,1101,0,18382,74
2024-08-25,28856,6892,98723,1363,0,20738,33
2024-08-26,30136,6393,100933,1493,0,22793,161
2024-08-27,29443,6392,105003,1328,0,25341,95
2024-08-28,28835,6847,95180,1151,0,20293,134
2024-08-29,28378,7221,93560,1057,0,19414,311
2024-08-30,28192,6816,94356,955,0,17483,74
2024-08-31,29028,6761,96589,1098,0,18496,239
2024-09-01,31701,6652,100887,1297,0,20967,39
2024-09-02,32588,5942,102985,1455,0,23106,167
2024-09-03,31510,6518,106800,1205,0,25462,123
2024-09-04,30911,7078,111212,987,0,27698,134
2024-09-05,30571,7382,103511,969,0,22221,259
2024-09-06,30192,6648,107687,861,0,24550,319
2024-09-07,31332,6613,96508,923,0,19176,127
2024-09-08,33891,7182,100518,1202,0,21644,48
2024-09-09,34515,6386,102278,1335,0,23846,206
2024-09-10,33150,6117,105577,1208,0,26303,120
2024-09-11,32164,6532,109679,1056,0,28573,96
2024-09-12,30687,6072,103848,1027,0,25519,154
2024-09-13,30492,6576,98441,984,0,22368,107
2024-09-14,30863,7585,95621,1330,0,18604,99
2024-09-15,32606,8166,99403,1635,0,21174,30
2024-09-16,33353,7779,101292,1891,0,23258,31
2024-09-17,31502,5330,100817,1426,0,23524,23
2024-09-18,29729,3369,100274,871,0,23524,20
2024-09-19,29157,2700,101181,823,0,24821,29
2024-09-20,28373,5936,105502,974,0,27905,93
2024-09-21,28112,6359,94575,1115,0,22812,99
2024-09-22,29508,6002,98002,1349,0,25273,35
2024-09-23,30321,6025,100310,1616,0,27593,115
2024-09-24,28368,6502,98734,1495,0,28657,98
2024-09-25,27200,7257,88697,1414,0,23012,66
2024-09-26,25469,7250,87404,1301,0,21659,333
2024-09-27,24567,6818,87570,1138,0,21249,238
2024-09-28,24808,7015,84949,1265,0,18008,171
2024-09-29,27787,7321,89674,1422,0,20463,40
2024-09-30,29488,7468,92546,1553,0,22684,114
2024-10-01,28165,7528,96743,1322,0,24994,78
2024-10-02,25764,5456,97569,982,0,26413,178
2024-10-03,25633,6430,94008,884,0,21872,88
2024-10-04,25647,5298,95439,801,0,23176,80
2024-10-05,26024,6401,92481,1118,0,21081,113
2024-10-06,27577,6615,95876,1329,0,23419,40
2024-10-07,27799,5793,97671,1495,0,25548,127
2024-10-08,26571,6063,101314,1270,0,28229,101
2024-10-09,25165,6590,88329,1185,0,21194,64
2024-10-10,25034,6128,89908,1188,0,22750,133
2024-10-11,23890,6360,93363,1032,0,25380,369
2024-10-12,25187,7695,94846,1198,0,26204,178
2024-10-13,27817,7596,99507,1454,0,28642,62
2024-10-14,28463,6757,101640,1605,0,30771,277
2024-10-15,26529,6196,99449,1316,0,29593,76
2024-10-16,24711,6226,96755,1067,0,27902,85
2024-10-17,24172,6640,92867,991,0,22440,215
2024-10-18,23807,6656,97236,856,0,24419,213
2024-10-19,23012,6405,89109,1014,0,20524,135
2024-10-20,24634,6528,92416,1291,0,22899,38
2024-10-21,25218,5880,94555,1499,0,25071,145
2024-10-22,23364,5730,97647,1185,0,27245,87
2024-10-23,22036,5860,91449,1082,0,24322,95
2024-10-24,21265,5986,90416,964,0,21162,190
2024-10-25,21330,7052,84845,988,0,17310,119
2024-10-26,22215,7335,84975,1197,0,17781,109
2024-10-27,24583,7762,89105,1467,0,20217,134
2024-10-28,24810,6623,90825,1553,0,22204,446
2024-10-29,23714,6503,94674,1270,0,24515,329
2024-10-30,23695,6640,91199,1167,0,22096,128
2024-10-31,23471,7099,90240,1094,0,21380,293
2024-11-01,24121,7009,86908,1052,0,17409,167
2024-11-02,24370,6765,86780,1236,0,17082,150
2024-11-03,26644,7142,90881,1456,0,19387,32
2024-11-04,27566,6595,92834,1496,0,21519,110
2024-11-05,26594,6491,92337,1323,0,20441,130
2024-11-06,26103,6837,96395,1157,0,22742,398
2024-11-07,26259,7285,96724,1089,0,21449,268
2024-11-08,25675,6161,100825,922,0,23478,108
2024-11-09,26193,6706,92154,1054,0,19462,111
2024-11-10,28275,6861,96190,1319,0,21768,35
2024-11-11,29308,6053,98457,1475,0,23829,126
2024-11-12,27542,6132,101763,1187,0,25878,150
2024-11-13,26424,6152,102942,997,0,24963,99
2024-11-14,26331,6811,104286,1034,0,24791,528
2024-11-15,25938,6326,98511,926,0,21840,81
2024-11-16,26631,6426,94406,1124,0,17629,408
2024-11-17,29433,6618,99149,1337,0,19955,96
2024-11-18,30344,5909,101701,1452,0,22147,323
2024-11-19,29149,6528,106300,1297,0,24614,133
2024-11-20,29297,7211,97185,1069,0,20126,132
2024-11-21,29207,7438,97750,995,0,18975,271
2024-11-22,29860,7057,102903,933,0,21253,184
2024-11-23,31880,7055,96496,1131,0,19577,215
2024-11-24,33981,7022,100541,1395,0,21867,107
2024-11-25,35263,6274,103044,1519,0,23978,403
2024-11-26,34747,6419,102033,1197,0,22601,184
2024-11-27,34459,7080,100358,1060,0,20005,166
2024-11-28,33723,6927,100983,928,0,18470,432
2024-11-29,33872,6945,105813,888,0,20654,266
2024-11-30,35168,6698,95697,1068,0,16232,211
2024-12-01,38191,7211,100356,1269,0,18506,60
2024-12-02,38805,6140,102194,1376,0,20645,214
2024-12-03,37903,6021,106430,1154,0,23000,132
2024-12-04,36874,6380,107964,1030,0,23433,148
2024-12-05,35210,6165,107058,891,0,21654,176
2024-12-06,34171,5937,111243,838,0,23534,207
2024-12-07,35005,6701,105855,1006,0,20335,135
2024-12-08,36749,6679,109510,1298,0,22567,48
2024-12-09,38030,6286,111926,1495,0,24558,151
2024-12-10,36572,5974,115557,1169,0,26244,319
2024-12-11,35586,6627,105784,1058,0,21391,184
2024-12-12,34916,6509,106468,945,0,20052,408
2024-12-13,34292,6019,105830,868,0,18862,429
2024-12-14,36443,7148,106328,1074,0,19126,200
2024-12-15,38714,7315,110596,1293,0,21319,71
2024-12-16,39774,6543,112655,1412,0,23392,440
2024-12-17,39086,6814,109309,1232,0,21572,146
2024-12-18,39238,7992,102884,1136,0,17224,258
2024-12-19,38629,7112,107454,950,0,19119,349
2024-12-20,37929,6454,103985,776,0,17602,730
2024-12-21,39726,7416,103246,889,0,17513,146
2024-12-22,41755,7343,106891,1148,0,19650,60
2024-12-23,43375,6823,109583,1291,0,21497,161
2024-12-24,43656,7174,115484,1143,0,23691,175
2024-12-25,44987,8019,108386,1144,0,19957,111
2024-12-26,44715,6272,109554,844,0,20554,472
2024-12-27,44775,6602,106119,864,0,17172,132
2024-12-28,45485,6929,104646,982,0,15663,141
2024-12-29,47874,7877,108804,1165,0,17799,74
2024-12-30,49104,7675,111369,1264,0,19766,171
2024-12-31,48579,7670,116092,1156,0,22040,255
2025-01-01,47799,8154,120055,1182,0,24219,128
2025-01-02,45999,4603,119631,765,0,24263,125
2025-01-03,44500,5078,123337,843,0,26577,93
2025-01-04,43758,5242,116097,908,0,24269,63
2025-01-05,44582,5401,119257,1109,0,26502,23
2025-01-06,44929,4483,120834,1159,0,28385,82
2025-01-07,42174,4686,123715,819,0,30493,89
2025-01-08,39964,4303,116086,821,0,27224,126
2025-01-09,37979,4082,104415,745,0,20301,65
2025-01-10,34936,3808,100367,710,0,16162,71
2025-01-11,34125,5124,103714,1027,0,18386,101
2025-01-12,36050,5675,107612,1231,0,20708,40
2025-01-13,36824,4979,109480,1383,0,22671,37
2025-01-14,34897,5320,113089,1236,0,24827,84
2025-01-15,32797,5345,103410,1094,0,20400,67
2025-01-16,30613,4749,101687,859,0,20015,136
2025-01-17,28749,4780,97572,816,0,18876,70
2025-01-18,27634,5426,95436,1052,0,19176,113
2025-01-19,29241,6488,99187,1300,0,21478,37
2025-01-20,29868,5724,100967,1502,0,23553,52
2025-01-21,27173,5631,103988,1373,0,25612,90
2025-01-22,25814,5860,98728,1180,0,22371,102
2025-01-23,24427,5962,95860,1070,0,19480,96
2025-01-24,24708,6619,91471,1112,0,15504,142
2025-01-25,25762,7636,89405,1370,0,12432,136
2025-01-26,28139,7706,94032,1758,0,14830,42
2025-01-27,29231,7320,96660,1817,0,16923,43
2025-01-28,28065,6749,98671,1825,0,18747,47
2025-01-29,26251,4666,98240,1438,0,19067,38
2025-01-30,24300,2601,97699,953,0,19066,38
2025-01-31,24110,2687,98700,804,0,20165,44
2025-02-01,26283,5838,105155,1218,0,23363,171
2025-02-02,28350,5136,109174,1341,0,25764,46
2025-02-03,29281,5105,111471,1504,0,27933,118
2025-02-04,28226,6010,115748,1426,0,30468,108
2025-02-05,26092,5897,110153,1320,0,27329,76
2025-02-06,23683,6244,107638,1200,0,24838,87
2025-02-07,21782,6138,111088,1170,0,26829,77
2025-02-08,20581,6624,100738,1284,0,21595,88
2025-02-09,22758,7042,104672,1675,0,23977,45
2025-02-10,24178,6777,106974,1786,0,26084,131
2025-02-11,23157,6443,111114,1584,0,28213,296
2025-02-12,22175,6760,107384,1377,0,24701,332
2025-02-13,20871,7284,102318,1091,0,17554,836
2025-02-14,21369,6482,103974,1059,0,17746,400
2025-02-15,21430,6439,98800,1284,0,15385,127
2025-02-16,24698,6824,103829,1543,0,17726,42
2025-02-17,25573,6085,106195,1687,0,19861,149
2025-02-18,24099,5493,102472,1424,0,18185,193
2025-02-19,23284,6037,98981,1274,0,16448,69
2025-02-20,22172,6146,96209,976,0,14585,159
2025-02-21,22075,6161,100802,908,0,16315,143
2025-02-22,22985,6492,102377,1064,0,16264,153
2025-02-23,26278,7283,107538,1320,0,18554,40
2025-02-24,27822,7087,110450,1544,0,20642,148
2025-02-25,26904,6587,114458,1285,0,22691,120
2025-02-26,25828,6259,113647,1192,0,22002,209
2025-02-27,24995,6298,110617,992,0,17644,197
2025-02-28,24774,6571,108787,969,0,15801,155
2025-03-01,25352,6453,105755,1164,0,14881,157
2025-03-02,26857,6751,109211,1416,0,16904,25
2025-03-03,28084,6126,111475,1666,0,18926,66
2025-03-04,28666,4963,113609,1437,0,20366,228
2025-03-05,27839,5247,117596,1188,0,22634,107
2025-03-06,27575,6250,113184,945,0,21062,88
2025-03-07,25541,6123,117226,787,0,22812,100
2025-03-08,24047,6164,112339,922,0,20543,116
2025-03-09,26781,6813,116776,1111,0,22862,60
2025-03-10,28557,6724,119638,1280,0,25021,148
2025-03-11,26722,5701,122642,983,0,26795,271
2025-03-12,26287,6056,113224,897,0,21558,119
2025-03-13,25516,5957,110765,773,0,17818,284
2025-03-14,25249,5803,111392,864,0,16498,107
2025-03-15,25891,5995,104165,1115,0,15147,143
2025-03-16,28934,7086,109008,1359,0,17449,78
2025-03-17,30144,6965,111212,1544,0,19567,189
2025-03-18,28722,6851,115047,1279,0,21356,105
2025-03-19,27533,6798,107128,1023,0,18052,107
2025-03-20,27176,6641,111653,893,0,20069,181
2025-03-21,26578,6492,111444,832,0,19669,195
2025-03-22,27180,6521,105361,1046,0,16244,183
2025-03-23,29890,7524,109959,1318,0,18639,50
2025-03-24,31056,7457,112373,1491,0,20787,243
2025-03-25,29408,6960,116194,1183,0,22735,97
2025-03-26,27786,6634,110217,958,0,20344,83
2025-03-27,25954,5775,113602,801,0,21932,225
2025-03-28,25740,6587,113653,859,0,20872,205
2025-03-29,26854,6982,112771,1161,0,21011,144
2025-03-30,29398,7801,117268,1372,0,23342,64
2025-03-31,30710,7420,119645,1488,0,25426,256
2025-04-01,29237,6269,122585,1138,0,27196,101
2025-04-02,28075,6936,112748,1043,0,21485,173
2025-04-03,26449,6071,112681,889,0,22086,149
2025-04-04,25861,6345,112337,933,0,20099,156
2025-04-05,25136,6307,111127,1001,0,17393,204
2025-04-06,26410,6264,114285,1272,0,19545,31
2025-04-07,27393,5832,116519,1375,0,21626,106
2025-04-08,25371,6011,119652,1156,0,23599,82
2025-04-09,23795,6150,112885,929,0,21022,99
2025-04-10,22139,6212,112489,876,0,20081,219
2025-04-11,21417,6131,114481,870,0,20752,96
2025-04-12,21663,6741,107116,1106,0,16101,105
2025-04-13,24006,7224,111368,1449,0,18404,52
2025-04-14,25145,6607,113846,1610,0,20481,269
2025-04-15,23345,6440,117200,1341,0,22379,76
2025-04-16,21576,6428,111734,1130,0,20438,65
2025-04-17,20180,6164,115442,941,0,22303,151
2025-04-18,19207,6253,113844,856,0,21842,106
2025-04-19,19073,6714,113197,936,0,21724,112
2025-04-20,20819,7007,116849,1239,0,23968,37
2025-04-21,22358,6851,119596,1350,0,25957,165
2025-04-22,22395,7099,124954,1319,0,28295,121
2025-04-23,20863,6793,111982,1177,0,22584,100
2025-04-24,20860,7219,104763,1101,0,17421,206
2025-04-25,21338,7110,105703,1061,0,16885,139
2025-04-26,22689,7125,101180,1340,0,11985,182
2025-04-27,25435,7525,106092,1636,0,14250,62
2025-04-28,26939,7071,108984,1703,0,16212,248
2025-04-29,25944,6693,113271,1325,0,18300,120
2025-04-30,25072,7168,105902,1122,0,15863,111
2025-05-01,25110,8179,101786,1024,0,14205,161
2025-05-02,23947,6138,102673,925,0,15141,140
