date,RBC,platelet,plasma,F_platelet,washed_platelet,apheresis_plasma,etc
2023-02-06,141,48,43,33,0,31,26
2023-02-07,133,97,62,25,0,15,20
2023-02-08,131,91,52,7,0,8,22
2023-02-09,121,88,27,14,0,7,14
2023-02-10,130,85,38,28,0,16,20
2023-02-11,98,73,17,8,0,2,9
2023-02-12,106,74,17,23,0,5,14
2023-02-13,151,92,65,34,0,23,32
2023-02-14,156,101,93,22,0,17,23
2023-02-15,154,99,60,20,0,12,21
2023-02-16,108,67,44,29,0,12,20
2023-02-17,121,76,58,13,0,11,19
2023-02-18,84,45,10,10,0,4,10
2023-02-19,93,56,14,8,0,1,12
2023-02-20,146,63,39,28,0,19,32
2023-02-21,120,76,29,31,1,20,20
2023-02-22,148,106,75,20,1,10,23
2023-02-23,119,84,41,10,0,14,12
2023-02-24,138,98,62,40,0,17,21
2023-02-25,84,55,20,14,0,4,15
2023-02-26,77,53,6,5,0,0,13
2023-02-27,156,83,65,18,0,14,31
2023-02-28,105,77,69,28,0,25,17
2023-03-01,74,55,12,1,0,4,11
2023-03-02,130,85,54,37,0,14,19
2023-03-03,116,63,103,23,0,12,22
2023-03-04,93,65,9,10,0,3,14
2023-03-05,78,56,11,11,0,8,13
2023-03-06,114,56,29,27,0,22,29
2023-03-07,129,80,33,22,0,12,23
2023-03-08,113,66,29,35,0,31,27
2023-03-09,118,71,34,9,0,10,27
2023-03-10,138,103,79,16,0,14,19
2023-03-11,69,38,14,7,0,3,6
2023-03-12,81,54,13,5,0,1,15
2023-03-13,113,55,38,43,0,30,31
2023-03-14,145,81,65,39,0,15,20
2023-03-15,107,59,28,11,1,7,28
2023-03-16,117,76,20,15,0,8,25
2023-03-17,119,67,50,16,0,11,29
2023-03-18,94,59,19,6,0,0,17
2023-03-19,78,45,14,4,0,1,12
2023-03-20,133,60,65,37,0,25,46
2023-03-21,123,79,52,31,0,17,24
2023-03-22,112,67,38,18,1,10,30
2023-03-23,133,81,43,8,0,6,27
2023-03-24,109,69,34,16,0,10,17
2023-03-25,98,64,13,13,0,3,16
2023-03-26,67,52,14,14,0,7,15
2023-03-27,135,81,35,23,0,26,29
2023-03-28,121,72,94,11,1,19,32
2023-03-29,126,81,33,27,0,14,29
2023-03-30,123,76,164,16,0,12,28
2023-03-31,107,60,38,21,0,8,33
2023-04-01,95,57,21,9,0,1,7
2023-04-02,43,33,6,3,0,3,5
2023-04-03,117,63,50,30,0,25,29
2023-04-04,126,72,52,17,0,11,36
2023-04-05,109,58,24,16,0,7,22
2023-04-06,116,79,44,25,0,13,27
2023-04-07,106,67,79,13,0,8,30
2023-04-08,100,78,30,10,0,4,18
2023-04-09,60,48,9,6,0,6,13
2023-04-10,159,100,60,27,0,29,38
2023-04-11,98,61,58,23,0,21,34
2023-04-12,108,79,49,21,0,15,23
2023-04-13,133,97,25,17,0,9,18
2023-04-14,121,76,52,27,0,11,31
2023-04-15,97,62,19,7,0,5,15
2023-04-16,70,43,8,17,0,4,6
2023-04-17,136,56,53,29,0,28,28
2023-04-18,127,89,37,21,0,10,26
2023-04-19,85,69,21,20,0,8,14
2023-04-20,98,56,35,17,2,16,15
2023-04-21,100,60,31,9,0,9,25
2023-04-22,84,50,18,12,0,4,20
2023-04-23,79,48,11,5,0,2,13
2023-04-24,100,52,25,23,0,26,32
2023-04-25,94,58,44,23,0,17,20
2023-04-26,105,64,25,16,0,13,16
2023-04-27,117,70,67,8,0,9,26
2023-04-28,112,72,66,25,0,22,22
2023-04-29,82,53,6,10,0,5,11
2023-04-30,59,49,14,8,0,5,1
2023-05-01,35,26,7,3,0,1,10
2023-05-02,131,73,70,43,0,33,34
2023-05-03,151,84,72,22,0,18,38
2023-05-04,147,76,70,22,0,11,29
2023-05-05,86,45,11,12,0,8,10
2023-05-06,59,43,18,4,0,0,7
2023-05-07,59,34,28,12,0,1,9
2023-05-08,108,52,24,30,0,30,24
2023-05-09,149,93,44,26,0,17,38
2023-05-10,137,78,39,20,0,22,41
2023-05-11,107,71,35,15,0,10,22
2023-05-12,130,89,59,21,0,15,25
2023-05-13,97,49,17,3,0,2,16
2023-05-14,65,42,6,4,0,1,12
2023-05-15,137,73,50,33,0,26,27
2023-05-16,139,63,87,25,0,19,31
2023-05-17,138,91,30,12,0,8,20
2023-05-18,104,62,49,20,1,10,21
2023-05-19,122,72,44,16,1,10,23
2023-05-20,89,33,19,6,0,4,20
2023-05-21,76,50,16,6,0,5,9
2023-05-22,146,72,56,26,0,31,43
2023-05-23,135,74,56,28,0,14,37
2023-05-24,159,94,48,15,1,8,29
2023-05-25,138,80,66,16,0,9,35
2023-05-26,145,89,52,22,0,20,35
2023-05-27,97,64,18,8,0,6,21
2023-05-28,36,28,18,8,0,4,15
2023-05-29,41,21,12,9,0,2,4
2023-05-30,128,57,69,18,0,23,35
2023-05-31,173,95,55,46,0,17,28
2023-06-01,162,96,60,32,0,21,30
2023-06-02,129,73,107,12,0,9,25
2023-06-03,81,46,19,3,0,6,19
2023-06-04,76,50,9,6,0,1,10
2023-06-05,126,71,56,32,0,32,33
2023-06-06,78,48,20,7,0,6,19
2023-06-07,157,90,41,39,0,28,15
2023-06-08,107,62,26,14,0,6,33
2023-06-09,132,67,48,21,0,10,26
2023-06-10,76,45,17,5,0,3,19
2023-06-11,67,46,10,6,0,4,12
2023-06-12,109,59,23,25,0,22,35
2023-06-13,121,69,36,19,0,11,21
2023-06-14,152,96,30,27,0,36,31
2023-06-15,143,76,45,17,0,12,34
2023-06-16,125,75,29,14,1,3,35
2023-06-17,94,66,19,6,0,1,16
2023-06-18,49,33,6,8,0,1,13
2023-06-19,139,75,64,27,0,24,15
2023-06-20,121,70,29,20,0,16,14
2023-06-21,110,59,50,27,0,30,22
2023-06-22,98,66,36,11,0,3,14
2023-06-23,102,55,73,13,0,7,24
2023-06-24,61,53,12,7,0,2,10
2023-06-25,72,62,13,3,0,4,9
2023-06-26,131,78,98,21,1,20,28
2023-06-27,143,95,41,23,0,22,18
2023-06-28,116,59,18,17,0,20,27
2023-06-29,108,73,57,24,0,10,27
2023-06-30,102,59,71,12,1,16,24
2023-07-01,74,49,8,13,0,6,15
2023-07-02,62,39,5,10,0,4,5
2023-07-03,124,68,59,26,0,19,23
2023-07-04,125,95,42,14,0,15,25
2023-07-05,118,69,47,40,0,33,20
2023-07-06,139,82,39,15,0,11,35
2023-07-07,177,99,53,20,0,13,41
2023-07-08,109,68,28,9,0,6,20
2023-07-09,45,41,9,8,0,5,4
2023-07-10,142,73,61,39,0,37,23
2023-07-11,131,87,44,28,0,15,32
2023-07-12,106,75,46,18,0,17,29
2023-07-13,154,96,43,25,0,21,26
2023-07-14,151,93,60,14,0,17,35
2023-07-15,74,43,13,10,0,2,22
2023-07-16,56,36,8,8,0,0,5
2023-07-17,119,63,30,31,0,37,38
2023-07-18,162,99,95,7,1,8,44
2023-07-19,128,73,45,21,0,20,30
2023-07-20,149,71,33,22,0,16,21
2023-07-21,122,75,64,19,0,10,25
2023-07-22,108,61,16,5,0,3,20
2023-07-23,71,37,18,9,0,5,8
2023-07-24,160,74,62,33,0,28,31
2023-07-25,139,68,96,43,0,30,24
2023-07-26,135,74,57,15,0,23,21
2023-07-27,160,86,220,20,1,23,18
2023-07-28,102,62,49,22,0,25,24
2023-07-29,73,42,18,5,0,2,8
2023-07-30,64,44,10,5,0,0,4
2023-07-31,141,50,51,25,0,35,35
2023-08-01,122,72,100,20,0,23,29
2023-08-02,119,46,54,18,0,25,16
2023-08-03,89,55,42,20,0,10,21
2023-08-04,103,52,61,26,0,24,21
2023-08-05,74,57,15,4,0,9,14
2023-08-06,59,32,3,7,0,4,13
2023-08-07,129,80,76,33,0,32,38
2023-08-08,110,54,41,24,0,29,18
2023-08-09,101,65,38,17,0,18,22
2023-08-10,108,66,28,12,0,10,23
2023-08-11,81,51,37,29,0,28,9
2023-08-12,70,54,16,6,0,5,9
2023-08-13,87,65,6,3,0,2,10
2023-08-14,155,77,51,42,0,38,39
2023-08-15,69,53,17,5,0,1,14
2023-08-16,126,73,51,19,0,20,26
2023-08-17,119,60,36,44,0,27,19
2023-08-18,136,92,42,7,1,12,35
2023-08-19,113,66,23,17,0,8,29
2023-08-20,76,56,10,5,0,5,5
2023-08-21,156,65,70,33,0,31,36
2023-08-22,106,62,67,13,0,12,16
2023-08-23,140,90,46,20,0,24,19
2023-08-24,132,98,24,14,0,14,26
2023-08-25,127,78,130,30,1,30,19
2023-08-26,66,45,12,6,0,1,8
2023-08-27,68,42,7,5,0,2,15
2023-08-28,154,74,73,35,0,37,33
2023-08-29,144,92,56,26,0,18,16
2023-08-30,111,59,28,9,0,14,33
2023-08-31,134,83,37,39,0,21,28
2023-09-01,157,85,128,14,0,8,35
2023-09-02,94,53,14,12,0,9,19
2023-09-03,64,42,23,8,0,3,14
2023-09-04,107,56,67,44,0,23,34
2023-09-05,125,75,56,25,0,19,20
2023-09-06,121,94,60,21,0,19,20
2023-09-07,124,79,27,31,0,20,33
2023-09-08,119,82,42,16,0,14,28
2023-09-09,79,54,21,11,0,3,17
2023-09-10,66,60,7,4,0,1,3
2023-09-11,114,66,33,25,0,23,30
2023-09-12,124,92,36,16,1,17,22
2023-09-13,117,82,33,32,1,21,23
2023-09-14,99,75,21,13,0,7,20
2023-09-15,105,66,47,17,0,10,23
2023-09-16,73,52,20,7,0,3,14
2023-09-17,83,53,10,16,0,7,14
2023-09-18,110,64,42,18,0,25,26
2023-09-19,107,67,119,11,0,19,22
2023-09-20,120,86,64,26,0,14,24
2023-09-21,89,53,20,15,0,10,20
2023-09-22,137,92,55,16,0,28,30
2023-09-23,71,52,8,7,0,2,23
2023-09-24,67,45,13,7,0,5,15
2023-09-25,120,61,38,24,0,31,34
2023-09-26,131,85,49,24,1,16,39
2023-09-27,120,68,66,39,0,26,35
2023-09-28,99,73,21,15,0,10,18
2023-09-29,8,1,0,3,0,0,5
2023-09-30,14,4,1,0,0,0,5
2023-10-01,33,17,11,8,0,2,10
2023-10-02,27,17,6,17,0,8,6
2023-10-03,56,47,19,10,0,3,2
2023-10-04,120,75,68,44,0,54,32
2023-10-05,101,59,31,22,0,19,22
2023-10-06,131,107,121,26,0,23,26
2023-10-07,81,64,11,21,0,6,19
2023-10-08,68,54,7,6,0,3,9
2023-10-09,47,33,9,11,0,0,7
2023-10-10,124,77,83,32,0,45,45
2023-10-11,101,69,31,41,0,40,23
2023-10-12,129,89,19,33,0,25,17
2023-10-13,94,69,37,16,0,17,18
2023-10-14,97,71,21,6,0,4,6
2023-10-15,70,53,12,8,0,2,7
2023-10-16,140,79,45,34,0,36,42
2023-10-17,107,73,50,15,0,18,31
2023-10-18,123,78,31,22,0,17,20
2023-10-19,142,98,27,15,1,11,28
2023-10-20,110,68,27,30,1,22,19
2023-10-21,94,62,25,13,0,2,18
2023-10-22,67,37,5,4,0,1,7
2023-10-23,135,81,58,40,0,33,24
2023-10-24,146,111,70,29,0,21,30
2023-10-25,150,99,34,27,0,14,24
2023-10-26,153,74,66,11,0,6,31
2023-10-27,76,50,19,8,0,3,23
2023-10-28,56,35,10,6,0,6,23
2023-10-29,63,43,6,5,0,2,12
2023-10-30,151,102,69,31,0,35,37
2023-10-31,130,87,68,31,0,26,36
2023-11-01,165,113,42,24,0,20,38
2023-11-02,115,72,52,23,0,14,26
2023-11-03,115,76,73,18,0,17,20
2023-11-04,89,57,9,11,0,3,10
2023-11-05,77,61,10,7,0,2,8
2023-11-06,123,87,62,34,0,36,21
2023-11-07,132,84,68,35,0,23,16
2023-11-08,136,79,59,15,0,15,23
2023-11-09,124,85,39,13,0,9,18
2023-11-10,133,90,53,23,1,21,17
2023-11-11,80,45,22,6,0,3,10
2023-11-12,82,48,12,4,0,3,9
2023-11-13,128,75,74,48,0,41,23
2023-11-14,105,63,50,22,0,8,20
2023-11-15,93,60,26,16,1,19,28
2023-11-16,110,78,57,23,0,19,27
2023-11-17,100,65,29,13,0,11,18
2023-11-18,77,51,14,4,0,0,6
2023-11-19,80,61,10,7,0,3,5
2023-11-20,127,70,35,61,0,67,38
2023-11-21,132,96,57,12,0,26,23
2023-11-22,141,94,31,32,0,30,18
2023-11-23,126,77,42,15,0,12,26
2023-11-24,125,78,40,20,0,18,38
2023-11-25,118,66,33,8,0,8,24
2023-11-26,86,63,6,3,0,2,10
2023-11-27,137,81,58,29,0,22,45
2023-11-28,155,100,91,28,0,15,36
2023-11-29,183,103,59,30,0,33,36
2023-11-30,148,82,62,15,0,17,36
2023-12-01,138,82,107,19,0,13,19
2023-12-02,88,51,17,13,0,5,10
2023-12-03,48,36,4,8,0,2,8
2023-12-04,147,81,67,63,0,48,36
2023-12-05,139,67,64,16,0,28,24
2023-12-06,141,86,53,27,1,9,26
2023-12-07,122,69,25,17,0,22,20
2023-12-08,87,60,43,24,0,21,13
2023-12-09,97,72,9,10,0,4,10
2023-12-10,85,54,14,7,0,0,9
2023-12-11,173,106,60,43,0,38,37
2023-12-12,123,73,41,26,0,8,24
2023-12-13,134,89,40,10,0,11,31
2023-12-14,125,81,26,15,0,22,25
2023-12-15,155,99,55,14,0,12,36
2023-12-16,122,84,23,14,0,9,22
2023-12-17,69,36,13,5,0,1,12
2023-12-18,126,69,45,42,0,44,41
2023-12-19,175,120,49,26,0,23,35
2023-12-20,112,65,61,22,0,25,28
2023-12-21,140,91,30,20,1,15,25
2023-12-22,179,97,79,28,0,16,34
2023-12-23,113,82,26,10,0,1,23
2023-12-24,76,60,32,8,0,0,12
2023-12-25,88,44,17,10,0,1,21
2023-12-26,102,52,76,34,0,36,33
2023-12-27,185,134,78,26,0,20,32
2023-12-28,138,85,80,25,0,12,29
2023-12-29,144,91,41,19,0,12,36
2023-12-30,118,84,38,5,0,2,15
2023-12-31,96,67,43,8,0,6,13
2024-01-01,0,1,0,0,0,0,0
2024-01-02,121,67,87,43,0,31,42
2024-01-03,145,84,51,52,0,27,23
2024-01-04,146,97,21,22,0,13,14
2024-01-05,126,83,57,33,0,22,31
2024-01-06,84,59,10,13,0,2,6
2024-01-07,82,65,8,13,0,2,6
2024-01-08,125,87,38,44,0,26,27
2024-01-09,102,68,29,15,1,16,26
2024-01-10,116,70,42,17,0,15,19
2024-01-11,99,60,24,21,0,13,10
2024-01-12,104,75,44,20,0,11,22
2024-01-13,67,47,18,15,0,3,15
2024-01-14,67,43,9,5,0,2,9
2024-01-15,103,61,36,40,1,30,27
2024-01-16,104,69,39,25,0,31,27
2024-01-17,102,71,33,23,0,15,19
2024-01-18,92,64,31,19,0,9,22
2024-01-19,108,68,69,20,0,12,18
2024-01-20,95,67,28,19,0,5,16
2024-01-21,100,64,12,12,0,3,17
2024-01-22,108,64,49,42,0,39,30
2024-01-23,131,77,80,35,0,18,33
2024-01-24,136,87,50,25,0,18,14
2024-01-25,136,84,32,14,0,7,33
2024-01-26,129,80,65,22,0,22,19
2024-01-27,57,38,7,6,0,1,14
2024-01-28,80,35,28,6,0,4,13
2024-01-29,144,81,56,36,0,33,31
2024-01-30,130,67,75,32,0,34,32
2024-01-31,127,74,54,17,0,12,32
2024-02-01,131,84,78,36,0,18,30
2024-02-02,119,79,54,21,0,15,22
2024-02-03,71,28,7,6,0,1,13
2024-02-04,107,64,14,10,0,0,12
2024-02-05,125,57,52,28,0,34,30
2024-02-06,105,60,64,25,0,24,33
2024-02-07,108,66,26,18,0,16,15
2024-02-08,105,60,82,14,0,8,22
2024-02-09,116,96,29,11,0,3,13
2024-02-10,4,0,0,16,0,7,6
2024-02-11,3,0,1,0,0,0,3
2024-02-12,33,26,4,6,0,1,9
2024-02-13,111,74,45,41,0,31,25
2024-02-14,114,88,54,37,0,22,26
2024-02-15,101,69,50,29,0,19,23
2024-02-16,95,60,54,32,0,19,19
2024-02-17,83,55,14,11,0,1,17
2024-02-18,60,40,6,16,0,3,14
2024-02-19,113,63,31,31,0,31,18
2024-02-20,110,73,40,21,1,11,20
2024-02-21,117,65,36,23,0,23,27
2024-02-22,94,36,46,24,1,19,16
2024-02-23,115,38,27,16,0,12,13
2024-02-24,88,31,8,9,0,3,9
2024-02-25,73,17,19,3,0,4,8
2024-02-26,188,103,56,18,0,27,46
2024-02-27,116,55,33,14,0,10,19
2024-02-28,142,86,60,15,0,13,20
2024-02-29,106,73,61,12,0,10,29
2024-03-01,84,54,16,9,0,1,13
2024-03-02,50,25,24,10,0,3,10
2024-03-03,66,37,7,11,0,0,13
2024-03-04,147,79,121,23,0,45,35
2024-03-05,133,76,51,33,0,37,33
2024-03-06,90,56,21,17,0,8,14
2024-03-07,111,66,23,12,0,8,21
2024-03-08,129,89,43,17,0,9,17
2024-03-09,93,60,15,6,0,4,16
2024-03-10,70,39,7,8,0,3,12
2024-03-11,121,52,40,30,0,22,24
2024-03-12,118,75,21,27,0,26,30
2024-03-13,127,78,31,20,1,12,19
2024-03-14,141,72,48,15,0,14,27
2024-03-15,124,63,32,21,0,18,20
2024-03-16,58,26,6,8,0,2,2
2024-03-17,60,34,11,9,0,5,7
2024-03-18,109,57,22,35,0,26,31
2024-03-19,113,46,69,27,0,19,13
2024-03-20,111,73,45,32,0,23,20
2024-03-21,106,72,22,18,0,12,25
2024-03-22,136,88,42,22,0,14,21
2024-03-23,82,51,19,15,0,3,17
2024-03-24,67,35,15,5,0,1,8
2024-03-25,108,59,32,21,0,29,28
2024-03-26,113,76,64,7,0,6,20
2024-03-27,116,62,18,16,1,14,35
2024-03-28,107,66,39,26,0,15,26
2024-03-29,119,73,93,36,0,26,17
2024-03-30,78,39,21,5,0,2,13
2024-03-31,85,56,22,11,0,0,10
2024-04-01,120,48,39,22,0,30,29
2024-04-02,122,58,69,18,0,15,29
2024-04-03,104,68,31,26,0,23,34
2024-04-04,111,56,43,32,0,22,29
2024-04-05,124,73,40,17,0,14,31
2024-04-06,91,53,23,9,0,5,18
2024-04-07,53,34,10,4,0,7,9
2024-04-08,106,49,74,29,0,27,24
2024-04-09,104,64,28,9,0,11,17
2024-04-10,18,12,0,1,0,0,5
2024-04-11,124,71,26,27,0,25,32
2024-04-12,142,86,35,26,0,22,20
2024-04-13,66,37,13,4,0,0,4
2024-04-14,66,53,9,8,0,4,4
2024-04-15,127,54,45,66,3,46,31
2024-04-16,87,48,45,33,0,13,10
2024-04-17,86,46,31,24,0,7,30
2024-04-18,110,72,19,16,0,18,23
2024-04-19,108,67,41,22,0,24,22
2024-04-20,75,43,10,12,0,1,12
2024-04-21,59,36,23,14,0,6,19
2024-04-22,100,40,44,36,0,46,26
2024-04-23,92,61,24,25,0,30,21
2024-04-24,88,47,23,20,0,15,21
2024-04-25,140,83,35,18,0,13,27
2024-04-26,121,73,50,10,2,7,30
2024-04-27,79,46,18,6,0,3,12
2024-04-28,84,37,11,6,0,2,11
2024-04-29,118,52,79,27,0,29,46
2024-04-30,125,79,129,23,0,31,21
2024-05-01,77,52,8,3,0,1,15
2024-05-02,82,46,27,25,0,16,21
2024-05-03,112,51,51,25,0,23,38
2024-05-04,94,48,6,14,0,6,21
2024-05-05,88,47,13,13,0,3,15
2024-05-06,24,13,14,16,0,1,12
2024-05-07,100,49,87,22,0,38,31
2024-05-08,106,58,101,13,0,22,20
2024-05-09,128,67,51,38,0,24,30
2024-05-10,109,72,27,15,0,12,35
2024-05-11,105,62,17,8,0,5,19
2024-05-12,63,34,8,8,0,6,7
2024-05-13,106,58,30,35,0,40,21
2024-05-14,123,69,20,13,1,22,32
2024-05-15,44,25,1,17,0,5,13
2024-05-16,149,86,34,24,0,13,34
2024-05-17,141,84,60,49,0,22,34
2024-05-18,82,34,10,12,0,4,18
2024-05-19,67,36,8,7,0,5,15
2024-05-20,114,56,24,24,1,30,26
2024-05-21,139,81,52,16,0,23,27
2024-05-22,95,63,22,24,0,19,35
2024-05-23,112,83,30,14,0,9,31
2024-05-24,114,57,29,15,0,13,37
2024-05-25,94,55,22,9,0,2,30
2024-05-26,57,37,8,4,0,3,7
2024-05-27,122,71,38,28,0,32,30
2024-05-28,133,74,72,23,0,17,36
2024-05-29,151,95,80,15,0,15,30
2024-05-30,127,87,48,19,0,14,28
2024-05-31,120,77,63,20,0,11,44
2024-06-01,115,58,9,12,0,2,18
2024-06-02,57,32,10,9,0,1,9
2024-06-03,111,68,65,35,0,26,41
2024-06-04,116,72,55,23,0,11,30
2024-06-05,107,62,61,21,0,6,32
2024-06-06,67,37,6,4,0,2,27
2024-06-07,127,80,46,23,0,31,25
2024-06-08,76,44,19,5,0,7,8
2024-06-09,63,44,13,7,0,2,12
2024-06-10,120,65,46,30,0,40,40
2024-06-11,114,66,27,18,0,17,20
2024-06-12,124,78,27,13,0,10,28
2024-06-13,94,60,13,22,0,16,31
2024-06-14,121,74,72,32,0,29,31
2024-06-15,91,51,13,5,0,4,26
2024-06-16,71,40,14,5,0,0,18
2024-06-17,93,51,61,19,1,26,30
2024-06-18,102,56,20,19,0,19,28
2024-06-19,121,71,21,14,0,16,20
2024-06-20,82,59,44,22,0,18,20
2024-06-21,108,81,35,22,0,26,23
2024-06-22,78,50,9,10,0,4,21
2024-06-23,49,36,10,15,0,4,9
2024-06-24,86,49,39,18,1,34,15
2024-06-25,93,56,31,20,0,32,26
2024-06-26,66,53,33,14,0,14,21
2024-06-27,112,67,80,19,0,18,28
2024-06-28,87,53,68,28,0,47,18
2024-06-29,67,42,12,11,0,1,14
2024-06-30,49,34,5,7,0,2,4
2024-07-01,92,53,33,26,0,51,28
2024-07-02,90,60,67,12,0,17,22
2024-07-03,111,68,19,14,0,12,29
2024-07-04,93,60,20,20,0,22,29
2024-07-05,102,58,64,26,0,28,16
2024-07-06,71,52,19,8,0,9,20
2024-07-07,71,46,9,10,0,1,14
2024-07-08,113,55,42,37,0,39,42
2024-07-09,123,85,86,22,0,25,40
2024-07-10,126,81,26,22,0,14,42
2024-07-11,114,65,22,16,0,17,34
2024-07-12,129,74,29,15,0,16,22
2024-07-13,72,54,20,13,0,6,15
2024-07-14,83,54,9,5,0,3,18
2024-07-15,97,58,28,31,0,31,28
2024-07-16,125,77,27,42,0,24,30
2024-07-17,149,95,45,21,0,29,40
2024-07-18,113,65,15,6,0,19,27
2024-07-19,109,60,54,13,0,16,19
2024-07-20,78,40,4,13,0,6,21
2024-07-21,59,39,6,12,0,2,9
2024-07-22,93,48,23,35,0,44,21
2024-07-23,94,63,26,25,0,20,25
2024-07-24,70,43,65,13,0,16,16
2024-07-25,82,58,19,16,0,21,16
2024-07-26,76,58,18,21,0,21,9
2024-07-27,52,37,18,6,0,1,14
2024-07-28,64,50,10,10,0,4,11
2024-07-29,76,43,46,33,1,45,21
2024-07-30,95,59,110,21,1,18,15
2024-07-31,90,51,33,24,0,20,17
2024-08-01,76,50,31,12,0,8,13
2024-08-02,96,61,37,11,0,12,14
2024-08-03,55,39,7,7,0,1,12
2024-08-04,48,37,9,4,0,2,9
2024-08-05,100,53,51,44,0,36,27
2024-08-06,93,63,50,23,0,26,20
2024-08-07,73,54,23,12,0,10,19
2024-08-08,71,48,23,17,0,12,16
2024-08-09,97,70,56,23,0,21,16
2024-08-10,48,30,9,7,0,4,13
2024-08-11,79,57,6,4,0,2,6
2024-08-12,97,54,31,18,0,29,21
2024-08-13,105,77,31,32,0,31,24
2024-08-14,82,57,28,17,0,7,19
2024-08-15,43,27,7,5,0,3,11
2024-08-16,86,48,17,16,0,16,23
2024-08-17,72,47,14,14,0,9,13
2024-08-18,72,36,17,4,0,3,9
2024-08-19,119,50,34,50,1,41,43
2024-08-20,111,62,40,15,0,18,28
2024-08-21,96,66,20,27,0,29,20
2024-08-22,113,70,43,20,1,4,12
2024-08-23,97,73,38,8,1,6,33
2024-08-24,80,60,15,7,0,2,15
2024-08-25,78,45,6,9,0,4,12
2024-08-26,94,53,79,24,0,26,29
2024-08-27,116,62,34,30,0,24,24
2024-08-28,143,103,82,24,0,10,27
2024-08-29,119,67,56,12,0,14,28
2024-08-30,121,85,26,25,0,13,25
2024-08-31,63,38,14,6,0,5,6
2024-09-01,63,30,11,4,0,5,14
2024-09-02,100,49,59,21,0,28,27
2024-09-03,146,94,36,40,0,41,29
2024-09-04,115,74,62,17,0,12,29
2024-09-05,132,81,55,19,0,13,34
2024-09-06,115,73,64,25,1,19,28
2024-09-07,85,53,11,7,0,5,12
2024-09-08,73,53,10,7,0,2,21
2024-09-09,118,70,24,29,0,31,28
2024-09-10,113,72,50,29,0,27,26
2024-09-11,122,82,21,11,0,16,26
2024-09-12,102,73,18,25,0,18,33
2024-09-13,108,78,17,33,0,32,27
2024-09-14,105,65,14,15,0,7,18
2024-09-15,59,41,12,15,0,5,8
2024-09-16,68,40,9,14,0,11,9
2024-09-17,4,2,1,7,0,0,3
2024-09-18,1,2,0,0,0,0,0
2024-09-19,88,39,38,38,0,47,24
2024-09-20,132,79,57,28,0,19,30
2024-09-21,81,60,8,8,0,2,15
2024-09-22,66,50,8,10,0,0,9
2024-09-23,117,65,48,54,0,44,36
2024-09-24,144,99,46,31,0,17,25
2024-09-25,143,96,31,22,0,15,25
2024-09-26,125,72,18,17,1,9,28
2024-09-27,129,57,71,14,0,11,30
2024-09-28,94,48,23,10,0,2,19
2024-09-29,78,50,9,9,0,0,6
2024-09-30,146,69,77,28,1,29,46
2024-10-01,68,43,7,10,0,3,11
2024-10-02,128,74,95,31,0,40,29
2024-10-03,61,46,4,3,0,1,23
2024-10-04,114,83,53,35,0,18,22
2024-10-05,97,59,12,10,0,4,15
2024-10-06,73,59,12,5,0,5,3
2024-10-07,123,59,28,33,0,33,41
2024-10-08,125,89,42,15,0,14,20
2024-10-09,37,23,2,2,0,2,12
2024-10-10,108,67,18,27,0,21,22
2024-10-11,103,65,74,20,0,26,27
2024-10-12,92,61,13,5,0,1,13
2024-10-13,81,45,10,6,0,3,12
2024-10-14,136,69,38,24,0,40,39
2024-10-15,93,52,20,22,0,20,20
2024-10-16,95,59,49,18,0,13,16
2024-10-17,108,77,62,20,1,23,28
2024-10-18,150,96,28,13,0,10,28
2024-10-19,76,44,9,11,0,0,11
2024-10-20,62,42,8,10,0,2,9
2024-10-21,130,71,35,43,1,35,36
2024-10-22,125,71,29,14,0,16,32
2024-10-23,125,82,27,23,0,10,29
2024-10-24,108,57,40,17,0,6,23
2024-10-25,126,78,39,14,0,14,29
2024-10-26,90,58,22,12,0,4,17
2024-10-27,59,39,7,10,0,3,9
2024-10-28,117,67,48,29,1,22,30
2024-10-29,79,44,20,21,0,38,29
2024-10-30,129,88,51,14,0,12,29
2024-10-31,103,67,52,24,0,18,24
2024-11-01,114,63,69,35,0,17,22
2024-11-02,76,45,14,14,0,2,16
2024-11-03,68,40,4,16,0,2,13
2024-11-04,106,59,22,31,0,30,25
2024-11-05,99,59,60,15,0,21,24
2024-11-06,105,59,37,30,1,14,35
2024-11-07,104,58,17,20,0,18,24
2024-11-08,116,49,36,16,0,17,28
2024-11-09,80,44,15,16,0,0,15
2024-11-10,69,49,6,7,0,2,6
2024-11-11,110,71,37,34,0,32,37
2024-11-12,95,63,30,17,0,16,30
2024-11-13,95,60,40,14,0,15,15
2024-11-14,107,63,22,20,0,13,28
2024-11-15,127,74,67,23,0,15,19
2024-11-16,92,54,21,7,0,3,22
2024-11-17,95,55,11,14,0,3,14
2024-11-18,110,62,41,34,0,39,29
2024-11-19,144,79,79,24,0,26,34
2024-11-20,125,73,57,23,0,23,35
2024-11-21,170,89,41,11,1,4,31
2024-11-22,155,88,44,15,0,11,28
2024-11-23,109,53,22,11,0,5,17
2024-11-24,75,44,9,1,0,2,15
2024-11-25,129,74,45,47,0,39,35
2024-11-26,140,76,36,20,0,17,35
2024-11-27,138,84,30,23,0,21,18
2024-11-28,151,95,19,11,0,15,17
2024-11-29,136,82,28,13,0,7,31
2024-11-30,127,55,14,8,0,5,25
