"인천","320mL",95944,23,0.0,95921,100.0,63553,66.2,4,0.0,-,-,-,-,31399,32.7,-,-,177,0.2,788,0.8,-,-,-,-,81877,36,-,81841,100.0,56235,68.7,1,-,-,-,-,-,24631,30.1,-,-,623,0.8,-,-,351,0.4,-,-,-,-,87381,2,-,87379,100.0,53807,61.6,-,-,-,-,10,-,32945,37.7,-,-,119,0.1,-,-,498,0.6,-,-,-,-,86728,2,-,86726,100.0,51003,58.8,-,-,-,-,-,-,35162,40.5,-,-,1,-,-,-,560,0.6,-,-,-,-,-,-,-,-,84690,2,-,84688,100.0,48423,57.2,-,-,-,-,-,-,35672,42.1,-,-,16,-,-,-,577,0.7,-,-,-,-,-,-,-,-,73757,-,-,73757,100.0,41041,55.6,-,-,-,-,5,-,32325,43.8,-,-,10,-,-,-,376,0.5,-,-,-,-,-,-,-,-,80257,1,0.0,80256,100.0,44691,55.7,-,-,-,-,-,-,35042,43.7,-,-,125,0.2,-,-,398,0.5,-,-,-,-,-,-,-,-,85784,-,-,85784,100.0,49444,57.6,-,-,-,-,30,0.0,35702,41.6,-,-,23,0.0,-,-,585,0.7,-,-,-,-,-,-,-,-,88097,-,-,88097,100.0,52007,59.0,-,-,-,-,20,0.0,35487,40.3,-,-,-,-,-,-,583,0.7,-,-,-,-,-,-,-,-,73556,-,-,73556,100.0,45369,61.7,-,-,-,-,-,-,27564,37.5,-,-,-,-,-,-,623,0.8,-,-,-,-,-,-,-,-
"인천","400mL",125814,29,0.0,125785,100.0,59762,47.5,29,0.0,2984,2.4,-,-,39390,31.3,-,-,21538,17.1,2082,1.7,-,-,-,-,125372,6,-,125366,100.0,63550,50.7,75,0.1,2570,2.0,-,-,34627,27.6,-,-,21986,17.5,-,-,2558,2.0,-,-,-,-,146184,20,-,146164,100.0,70653,48.3,86,0.1,3389,2.3,118,0.1,46411,31.7,-,-,22499,15.4,-,-,3008,2.1,-,-,-,-,152342,3,-,152339,100.0,68115,44.7,67,-,3752,2.5,53,-,52106,34.2,-,-,24071,15.8,-,-,4175,2.7,-,-,-,-,-,-,-,-,155890,14,-,155876,100.0,67772,43.5,167,0.1,4776,3.1,199,0.1,54145,34.7,-,-,25195,16.2,-,-,3622,2.3,-,-,-,-,-,-,-,-,168414,3,-,168411,100.0,70811,42.0,75,-,4159,2.5,103,0.1,62506,37.1,-,-,27769,16.5,-,-,2988,1.8,-,-,-,-,-,-,-,-,168562,2,0.0,168560,100.0,64683,38.4,129,0.1,5616,3.3,89,0.1,66638,39.5,-,-,27934,16.6,-,-,3471,2.1,-,-,-,-,-,-,-,-,162789,6,0.0,162783,100.0,61335,37.7,110,0.1,5126,3.1,9,0.0,61387,37.7,-,-,29947,18.4,-,-,4869,3.0,-,-,-,-,-,-,-,-,160423,2,0.0,160421,100.0,60390,37.6,119,0.1,7551,4.7,43,0.0,58545,36.5,-,-,28544,17.8,-,-,5229,3.3,-,-,-,-,-,-,-,-,195615,-,-,195615,100.0,78161,40.0,92,0.0,10963,5.6,24,0.0,70044,35.8,-,-,30619,15.7,-,-,5712,2.9,-,-,-,-,-,-,-,-
"울산","합계",181147,78,0.0,177722,98.1,60753,33.5,39,0.0,6940,3.8,728,0.4,87800,48.5,-,-,19886,11.0,1576,0.9,-,-,3347,1.8,144681,57,-,138634,95.8,54033,37.3,26,-,7413,5.1,246,0.2,56682,39.2,-,-,18522,12.8,-,-,1712,1.2,-,-,5990,4.1,145263,14,-,138543,95.4,50787,35.0,18,-,7590,5.2,60,-,60307,41.5,-,-,18000,12.4,-,-,1781,1.2,-,-,6706,4.6,149569,17,-,143553,96.0,50116,33.5,16,-,8832,5.9,-,-,61509,41.1,-,-,20222,13.5,-,-,2858,1.9,-,-,5999,4.0,5999,4.0,-,-,165240,23,-,158735,96.1,50215,30.4,8,-,13103,7.9,-,-,70773,42.8,-,-,22734,13.8,-,-,1902,1.2,-,-,6482,3.9,6482,3.9,-,-,156527,23,-,149032,95.2,48973,31.3,2,-,11876,7.6,-,-,66775,42.7,-,-,19636,12.5,-,-,1770,1.1,-,-,7472,4.8,7472,4.8,-,-,154669,11,0.0,146981,95.0,45823,29.6,13,0.0,12897,8.3,-,-,67465,43.6,-,-,18739,12.1,-,-,2044,1.3,-,-,7677,5.0,7677,5.0,-,-,150145,7,0.0,142364,94.8,44690,29.8,10,0.0,13129,8.7,-,-,62644,41.7,-,-,19455,13.0,-,-,2436,1.6,-,-,7774,5.2,7774,5.2,-,-,145175,16,0.0,136514,94.0,43953,30.3,5,0.0,14120,9.7,-,-,61989,42.7,-,-,14424,9.9,-,-,2023,1.4,-,-,8645,6.0,8645,6.0,-,-,141769,6,0.0,133795,94.4,45430,32.0,-,-,11554,8.1,-,-,58389,41.2,-,-,16104,11.4,-,-,2318,1.6,-,-,7968,5.6,7968,5.6,-,-
"울산","320mL",71034,-,-,71034,100.0,31496,44.3,-,-,-,-,322,0.5,38831,54.7,-,-,229,0.3,156,0.2,-,-,-,-,51194,-,-,51194,100.0,25777,50.4,-,-,-,-,92,0.2,24095,47.1,-,-,664,1.3,-,-,566,1.1,-,-,-,-,52173,-,-,52173,100.0,24768,47.5,-,-,-,-,12,-,26691,51.2,-,-,476,0.9,-,-,226,0.4,-,-,-,-,51932,3,-,51929,100.0,24225,46.6,-,-,-,-,-,-,26874,51.7,-,-,511,1.0,-,-,319,0.6,-,-,-,-,-,-,-,-,56833,4,-,56829,100.0,24156,42.5,-,-,-,-,-,-,30992,54.5,-,-,1527,2.7,-,-,154,0.3,-,-,-,-,-,-,-,-,46146,-,-,46146,100.0,20999,45.5,-,-,-,-,-,-,24652,53.4,-,-,395,0.9,-,-,100,0.2,-,-,-,-,-,-,-,-,48692,1,0.0,48691,100.0,21545,44.2,-,-,-,-,-,-,26252,53.9,-,-,707,1.5,-,-,187,0.4,-,-,-,-,-,-,-,-,44011,-,-,44011,100.0,20094,45.7,-,-,-,-,-,-,23037,52.3,-,-,754,1.7,-,-,126,0.3,-,-,-,-,-,-,-,-,40264,-,-,40264,100.0,18542,46.1,-,-,-,-,-,-,21319,52.9,-,-,290,0.7,-,-,113,0.3,-,-,-,-,-,-,-,-,33357,-,-,33357,100.0,16038,48.1,-,-,-,-,-,-,17269,51.8,-,-,-,-,-,-,50,0.1,-,-,-,-,-,-,-,-
"울산","400mL",106766,78,0.1,106688,99.9,29257,27.4,39,0.0,6940,6.5,406,0.4,48969,45.9,-,-,19657,18.4,1420,1.3,-,-,-,-,87497,57,0.1,87440,99.9,28256,32.3,26,-,7413,8.5,154,0.2,32587,37.2,-,-,17858,20.4,-,-,1146,1.3,-,-,-,-,86384,14,-,86370,100.0,26019,30.1,18,-,7590,8.8,48,0.1,33616,38.9,-,-,17524,20.3,-,-,1555,1.8,-,-,-,-,91638,14,-,91624,100.0,25891,28.3,16,-,8832,9.6,-,-,34635,37.8,-,-,19711,21.5,-,-,2539,2.8,-,-,-,-,-,-,-,-,101925,19,-,101906,100.0,26059,25.6,8,-,13103,12.9,-,-,39781,39.0,-,-,21207,20.8,-,-,1748,1.7,-,-,-,-,-,-,-,-,102909,23,-,102886,100.0,27974,27.2,2,-,11876,11.5,-,-,42123,40.9,-,-,19241,18.7,-,-,1670,1.6,-,-,-,-,-,-,-,-,98300,10,0.0,98290,100.0,24278,24.7,13,0.0,12897,13.1,-,-,41213,41.9,-,-,18032,18.3,-,-,1857,1.9,-,-,-,-,-,-,-,-,98360,7,0.0,98353,100.0,24596,25.0,10,0.0,13129,13.3,-,-,39607,40.3,-,-,18701,19.0,-,-,2310,2.3,-,-,-,-,-,-,-,-,96266,16,0.0,96250,100.0,25411,26.4,5,0.0,14120,14.7,-,-,40670,42.2,-,-,14134,14.7,-,-,1910,2.0,-,-,-,-,-,-,-,-,100444,6,0.0,100438,100.0,29392,29.3,-,-,11554,11.5,-,-,41120,40.9,-,-,16104,16.0,-,-,2268,2.3,-,-,-,-,-,-,-,-
"경기","합계",376168,52,0.0,353073,93.9,179980,47.8,52,0.0,15514,4.1,-,-,93730,24.9,-,-,56538,15.0,7052,1.9,207,0.1,23043,6.1,350084,33,-,327755,93.6,165098,47.2,33,-,14716,4.2,-,-,88451,25.3,-,-,52183,14.9,-,-,7274,2.1,-,-,22296,6.4,384666,10,-,366658,95.3,165903,43.1,20,-,14271,3.7,-,-,126089,32.8,-,-,53476,13.9,-,-,6899,1.8,-,-,17998,4.7,388922,28,-,370552,95.3,165002,42.4,14,-,15378,4.0,-,-,129899,33.4,-,-,53819,13.8,-,-,6440,1.7,-,-,18342,4.7,18339,4.7,3,-,402233,33,-,383810,95.4,160441,39.9,41,-,21214,5.3,-,-,137724,34.2,-,-,56890,14.1,-,-,7500,1.9,-,-,18390,4.6,18385,4.6,5,-,393664,23,-,372500,94.6,149911,38.1,46,-,27731,7.0,-,-,129403,32.9,-,-,56191,14.3,-,-,9218,2.3,-,-,21141,5.4,21141,5.4,-,-,393751,33,0.0,370946,94.2,149878,38.1,60,0.0,28094,7.1,-,-,127515,32.4,-,-,54272,13.8,-,-,11127,2.8,-,-,22772,5.8,22753,5.8,19,0.0,388924,27,0.0,366820,94.3,146157,37.6,19,0.0,30691,7.9,-,-,128046,32.9,-,-,50804,13.1,-,-,10815,2.8,288,0.1,22077,5.7,22071,5.7,6,0.0,387837,35,0.0,362502,93.5,138112,35.6,31,0.0,39051,10.1,-,-,123154,31.8,-,-,52319,13.5,-,-,9835,2.5,-,-,25300,6.5,25276,6.5,24,0.0,365379,28,0.0,339890,93.0,139527,38.2,18,0.0,34308,9.4,-,-,115020,31.5,-,-,43457,11.9,-,-,7560,2.1,-,-,25461,7.0,25456,7.0,5,0.0
"경기","320mL",127171,46,0.0,127125,100.0,85489,67.2,-,-,-,-,-,-,39668,31.2,-,-,25,0.0,1943,1.5,-,-,-,-,110606,21,-,110585,100.0,72723,65.7,-,-,-,-,-,-,35675,32.3,-,-,95,0.1,-,-,2092,1.9,-,-,-,-,114213,10,-,114203,100.0,65203,57.1,-,-,-,-,-,-,47582,41.7,-,-,-,-,-,-,1418,1.2,-,-,-,-,117833,26,-,117807,100.0,67898,57.6,-,-,-,-,-,-,47915,40.7,-,-,194,0.2,-,-,1800,1.5,-,-,-,-,-,-,-,-,130333,33,-,130300,100.0,74386,57.1,-,-,-,-,-,-,53787,41.3,-,-,216,0.2,-,-,1911,1.5,-,-,-,-,-,-,-,-,108408,13,-,108395,100.0,61053,56.3,-,-,-,-,-,-,45035,41.5,-,-,307,0.3,-,-,2000,1.8,-,-,-,-,-,-,-,-,111795,19,0.0,111776,100.0,63706,57.0,2,0.0,-,-,-,-,46390,41.5,-,-,262,0.2,-,-,1416,1.3,-,-,-,-,-,-,-,-,125918,2,0.0,125916,100.0,73914,58.7,2,0.0,-,-,-,-,51315,40.8,-,-,319,0.3,-,-,366,0.3,-,-,-,-,-,-,-,-,119160,5,0.0,119155,100.0,70689,59.3,1,0.0,-,-,-,-,46841,39.3,-,-,603,0.5,-,-,1021,0.9,-,-,-,-,-,-,-,-,92597,2,0.0,92595,100.0,56859,61.4,-,-,-,-,-,-,35126,37.9,-,-,52,0.1,-,-,558,0.6,-,-,-,-,-,-,-,-
"경기","400mL",225954,6,0.0,225948,100.0,94491,41.8,52,0.0,15514,6.9,-,-,54062,23.9,-,-,56513,25.0,5109,2.3,207,0.1,-,-,217182,12,-,217170,100.0,92375,42.5,33,-,14716,6.8,-,-,52776,24.3,-,-,52088,24.0,-,-,5182,2.4,-,-,-,-,252455,-,-,252455,100.0,100700,39.9,20,-,14271,5.7,-,-,78507,31.1,-,-,53476,21.2,-,-,5481,2.2,-,-,-,-,252747,2,-,252745,100.0,97104,38.4,14,-,15378,6.1,-,-,81984,32.4,-,-,53625,21.2,-,-,4640,1.8,-,-,-,-,-,-,-,-,253510,-,-,253510,100.0,86055,33.9,41,-,21214,8.4,-,-,83937,33.1,-,-,56674,22.4,-,-,5589,2.2,-,-,-,-,-,-,-,-,264115,10,-,264105,100.0,88858,33.6,46,-,27731,10.5,-,-,84368,31.9,-,-,55884,21.2,-,-,7218,2.7,-,-,-,-,-,-,-,-,259184,14,0.0,259170,100.0,86172,33.2,58,0.0,28094,10.8,-,-,81125,31.3,-,-,54010,20.8,-,-,9711,3.7,-,-,-,-,-,-,-,-,240929,25,0.0,240904,100.0,72243,30.0,17,0.0,30691,12.7,-,-,76731,31.8,-,-,50485,21.0,-,-,10449,4.3,288,0.1,-,-,-,-,-,-,243377,30,0.0,243347,100.0,67423,27.7,30,0.0,39051,16.0,-,-,76313,31.4,-,-,51716,21.2,-,-,8814,3.6,-,-,-,-,-,-,-,-,247321,26,0.0,247295,100.0,82668,33.4,18,0.0,34308,13.9,-,-,79894,32.3,-,-,43405,17.6,-,-,7002,2.8,-,-,-,-,-,-,-,-
"강원","합계",120785,56,0.0,116461,96.4,58522,48.5,6,0.0,3317,2.7,-,-,39357,32.6,-,-,14746,12.2,513,0.4,-,-,4268,3.5,111616,71,0.1,105834,94.8,57530,51.5,-,-,3937,3.5,-,-,28647,25.7,-,-,15388,13.8,-,-,332,0.3,-,-,5711,5.1,115352,130,0.1,109273,94.7,55963,48.5,1,-,5446,4.7,-,-,32058,27.8,-,-,15355,13.3,-,-,450,0.4,-,-,5949,5.2,115579,119,0.1,109226,94.5,53078,45.9,-,-,7794,6.7,-,-,31850,27.6,-,-,15567,13.5,-,-,937,0.8,-,-,6234,5.4,6233,5.4,1,-,117191,119,0.1,111011,94.7,50989,43.5,16,-,9129,7.8,-,-,33623,28.7,-,-,16212,13.8,-,-,1042,0.9,-,-,6061,5.2,6061,5.2,-,-,118716,109,0.1,112402,94.7,49531,41.7,11,-,7315,6.2,-,-,38685,32.6,-,-,15674,13.2,-,-,1186,1.0,-,-,6205,5.2,6205,5.2,-,-,116950,57,0.0,111291,95.2,48306,41.3,4,0.0,6411,5.5,-,-,41647,35.6,-,-,12640,10.8,-,-,2283,2.0,-,-,5602,4.8,5602,4.8,-,-,113791,29,0.0,108323,95.2,47620,41.8,30,0.0,6300,5.5,-,-,40663,35.7,-,-,11931,10.5,-,-,1779,1.6,-,-,5439,4.8,5439,4.8,-,-,106637,16,0.0,101221,94.9,45703,42.9,23,0.0,7231,6.8,-,-,36596,34.3,-,-,10384,9.7,-,-,1284,1.2,-,-,5400,5.1,5400,5.1,-,-,110510,19,0.0,104978,95.0,45135,40.8,20,0.0,7407,6.7,-,-,42143,38.1,-,-,9571,8.7,-,-,702,0.6,-,-,5513,5.0,5511,5.0,2,0.0
"강원","320mL",24061,14,0.1,24047,99.9,14832,61.6,-,-,-,-,-,-,9207,38.3,-,-,-,-,8,0.0,-,-,-,-,15912,17,0.1,15895,99.9,11079,69.6,-,-,-,-,-,-,4816,30.3,-,-,-,-,-,-,-,-,-,-,-,-,15383,20,0.1,15363,99.9,10518,68.4,-,-,-,-,-,-,4845,31.5,-,-,-,-,-,-,-,-,-,-,-,-,13743,7,0.1,13736,99.9,8715,63.4,-,-,-,-,-,-,5021,36.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12811,6,-,12805,100.0,7551,58.9,-,-,-,-,-,-,5253,41.0,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,13440,1,-,13439,100.0,7777,57.9,-,-,-,-,-,-,5662,42.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12450,2,0.0,12448,100.0,6659,53.5,-,-,-,-,-,-,5746,46.2,-,-,15,0.1,-,-,28,0.2,-,-,-,-,-,-,-,-,18378,-,-,18378,100.0,11385,61.9,-,-,-,-,-,-,6968,37.9,-,-,5,0.0,-,-,20,0.1,-,-,-,-,-,-,-,-,19626,-,-,19626,100.0,13575,69.2,-,-,-,-,-,-,6050,30.8,-,-,1,0.0,-,-,-,-,-,-,-,-,-,-,-,-,17814,-,-,17814,100.0,11222,63.0,-,-,-,-,-,-,6592,37.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"강원","400mL",92456,42,0.0,92414,100.0,43690,47.3,6,0.0,3317,3.6,-,-,30150,32.6,-,-,14746,15.9,505,0.5,-,-,-,-,89993,54,0.1,89939,99.9,46451,51.6,-,-,3937,4.4,-,-,23831,26.5,-,-,15388,17.1,-,-,332,0.4,-,-,-,-,94020,110,0.1,93910,99.9,45445,48.3,1,-,5446,5.8,-,-,27213,28.9,-,-,15355,16.3,-,-,450,0.5,-,-,-,-,95602,112,0.1,95490,99.9,44363,46.4,-,-,7794,8.2,-,-,26829,28.1,-,-,15567,16.3,-,-,937,1.0,-,-,-,-,-,-,-,-,98319,113,0.1,98206,99.9,43438,44.2,16,-,9129,9.3,-,-,28370,28.9,-,-,16211,16.5,-,-,1042,1.1,-,-,-,-,-,-,-,-,99071,108,0.1,98963,99.9,41754,42.1,11,-,7315,7.4,-,-,33023,33.3,-,-,15674,15.8,-,-,1186,1.2,-,-,-,-,-,-,-,-,98898,55,0.1,98843,99.9,41647,42.1,4,0.0,6411,6.5,-,-,35901,36.3,-,-,12625,12.8,-,-,2255,2.3,-,-,-,-,-,-,-,-,89974,29,0.0,89945,100.0,36235,40.3,30,0.0,6300,7.0,-,-,33695,37.4,-,-,11926,13.3,-,-,1759,2.0,-,-,-,-,-,-,-,-,81611,16,0.0,81595,100.0,32128,39.4,23,0.0,7231,8.9,-,-,30546,37.4,-,-,10383,12.7,-,-,1284,1.6,-,-,-,-,-,-,-,-,87183,19,0.0,87164,100.0,33913,38.9,20,0.0,7407,8.5,-,-,35551,40.8,-,-,9571,11.0,-,-,702,0.8,-,-,-,-,-,-,-,-
"충북","합계",75771,7,0.0,74844,98.8,45510,60.1,-,-,2968,3.9,-,-,17483,23.1,4,0.0,8848,11.7,31,0.0,-,-,920,1.2,78114,13,-,76463,97.9,45609,58.4,34,-,3553,4.5,-,-,18863,24.1,34,-,8289,10.6,-,-,81,0.1,-,-,1638,2.1,80474,5,-,78814,97.9,45239,56.2,-,-,3358,4.2,-,-,21535,26.8,18,-,8599,10.7,-,-,65,0.1,-,-,1655,2.1,84690,11,-,83029,98.0,47392,56.0,4,-,3583,4.2,-,-,22709,26.8,8,-,9229,10.9,-,-,104,0.1,-,-,1650,1.9,1650,1.9,-,-,83349,5,-,81837,98.2,48107,57.7,-,-,3356,4.0,-,-,21709,26.0,13,-,8533,10.2,-,-,119,0.1,-,-,1507,1.8,1507,1.8,-,-,80183,2,-,78685,98.1,45422,56.6,-,-,3966,4.9,-,-,21627,27.0,27,-,7542,9.4,-,-,101,0.1,-,-,1496,1.9,1496,1.9,-,-,83851,6,0.0,82388,98.3,43222,51.5,-,-,5030,6.0,-,-,26521,31.6,46,0.1,7396,8.8,-,-,173,0.2,-,-,1457,1.7,1457,1.7,-,-,80292,10,0.0,78993,98.4,42031,52.3,3,0.0,5009,6.2,-,-,24131,30.1,9,0.0,7740,9.6,-,-,70,0.1,-,-,1289,1.6,1289,1.6,-,-,83315,8,0.0,81867,98.3,42985,51.6,8,0.0,5246,6.3,-,-,26123,31.4,-,-,7160,8.6,-,-,345,0.4,-,-,1440,1.7,1440,1.7,-,-,75682,2,0.0,74499,98.4,43602,57.6,-,-,3246,4.3,3,0.0,21282,28.1,-,-,5820,7.7,-,-,546,0.7,-,-,1181,1.6,1181,1.6,-,-
"충북","320mL",22168,1,0.0,22167,100.0,16942,76.4,-,-,-,-,-,-,5224,23.6,1,0.0,-,-,-,-,-,-,-,-,20916,-,-,20916,100.0,15750,75.3,-,-,-,-,-,-,5160,24.7,-,-,-,-,-,-,6,-,-,-,-,-,22309,-,-,22309,100.0,15995,71.7,-,-,-,-,-,-,6307,28.3,3,-,-,-,-,-,4,-,-,-,-,-,23185,-,-,23185,100.0,16736,72.2,-,-,-,-,-,-,6431,27.7,-,-,-,-,-,-,18,0.1,-,-,-,-,-,-,-,-,25717,-,-,25717,100.0,18522,72.0,-,-,-,-,-,-,7189,28.0,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,22233,-,-,22233,100.0,16285,73.2,-,-,-,-,-,-,5948,26.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29165,-,-,29165,100.0,19612,67.2,-,-,-,-,-,-,9549,32.7,-,-,-,-,-,-,4,0.0,-,-,-,-,-,-,-,-,30125,-,-,30125,100.0,20466,67.9,-,-,-,-,-,-,9653,32.0,-,-,-,-,-,-,6,0.0,-,-,-,-,-,-,-,-,29987,-,-,29987,100.0,20610,68.7,-,-,-,-,-,-,9377,31.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24542,-,-,24542,100.0,17813,72.6,-,-,-,-,3,0.0,6726,27.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"충북","400mL",52683,6,0.0,52677,100.0,28568,54.2,-,-,2968,5.6,-,-,12259,23.3,3,0.0,8848,16.8,31,0.1,-,-,-,-,55560,13,-,55547,100.0,29859,53.7,34,0.1,3553,6.4,-,-,13703,24.7,34,0.1,8289,14.9,-,-,75,0.1,-,-,-,-,56510,5,-,56505,100.0,29244,51.8,-,-,3358,5.9,-,-,15228,26.9,15,-,8599,15.2,-,-,61,0.1,-,-,-,-,59855,11,-,59844,100.0,30656,51.2,4,-,3583,6.0,-,-,16278,27.2,8,-,9229,15.4,-,-,86,0.1,-,-,-,-,-,-,-,-,56125,5,-,56120,100.0,29585,52.7,-,-,3356,6.0,-,-,14520,25.9,13,-,8533,15.2,-,-,113,0.2,-,-,-,-,-,-,-,-,56454,2,-,56452,100.0,29137,51.6,-,-,3966,7.0,-,-,15679,27.8,27,-,7542,13.4,-,-,101,0.2,-,-,-,-,-,-,-,-,53229,6,0.0,53223,100.0,23610,44.4,-,-,5030,9.4,-,-,16972,31.9,46,0.1,7396,13.9,-,-,169,0.3,-,-,-,-,-,-,-,-,48878,10,0.0,48868,100.0,21565,44.1,3,0.0,5009,10.2,-,-,14478,29.6,9,0.0,7740,15.8,-,-,64,0.1,-,-,-,-,-,-,-,-,51888,8,0.0,51880,100.0,22375,43.1,8,0.0,5246,10.1,-,-,16746,32.3,-,-,7160,13.8,-,-,345,0.7,-,-,-,-,-,-,-,-,49959,2,0.0,49957,100.0,25789,51.6,-,-,3246,6.5,-,-,14556,29.1,-,-,5820,11.6,-,-,546,1.1,-,-,-,-,-,-,-,-
"대전·세종·충남","합계",260687,55,0.0,255283,97.9,123286,47.3,37,0.0,4266,1.6,12,0.0,95961,36.8,-,-,30348,11.6,1373,0.5,-,-,5349,2.1,270483,33,-,264495,97.8,121904,45.1,19,-,7834,2.9,-,-,103711,38.3,-,-,29719,11.0,-,-,1308,0.5,-,-,5955,2.2,285905,120,-,279775,97.9,124820,43.7,30,-,10350,3.6,-,-,114509,40.1,-,-,28517,10.0,-,-,1549,0.5,-,-,6010,2.1,295939,94,-,290078,98.0,120144,40.6,2,-,15304,5.2,-,-,122169,41.3,-,-,31376,10.6,-,-,1083,0.4,-,-,5767,1.9,5767,1.9,-,-,316964,34,-,310977,98.1,120325,38.0,14,-,19742,6.2,-,-,134370,42.4,-,-,35492,11.2,-,-,1034,0.3,-,-,5953,1.9,5953,1.9,-,-,299288,20,-,293119,97.9,113491,37.9,13,-,21024,7.0,-,-,125201,41.8,-,-,32037,10.7,-,-,1353,0.5,-,-,6149,2.1,6149,2.1,-,-,310462,46,0.0,303370,97.7,114610,36.9,7,0.0,22504,7.2,-,-,130744,42.1,-,-,33838,10.9,-,-,1667,0.5,-,-,7046,2.3,7046,2.3,-,-,315651,13,0.0,308438,97.7,113848,36.1,4,0.0,25622,8.1,-,-,135338,42.9,-,-,31199,9.9,-,-,2427,0.8,-,-,7200,2.3,7200,2.3,-,-,327169,7,0.0,318079,97.2,112576,34.4,2,0.0,27506,8.4,-,-,142772,43.6,-,-,32958,10.1,-,-,2265,0.7,-,-,9083,2.8,9082,2.8,1,0.0,332672,19,0.0,324424,97.5,114942,34.6,-,-,27209,8.2,-,-,149635,45.0,-,-,29679,8.9,-,-,2959,0.9,-,-,8229,2.5,8229,2.5,-,-
"대전·세종·충남","320mL",77867,2,0.0,77865,100.0,46786,60.1,1,0.0,-,-,-,-,31074,39.9,-,-,1,0.0,3,0.0,-,-,-,-,82174,-,-,82174,100.0,48011,58.4,-,-,-,-,-,-,34159,41.6,-,-,-,-,-,-,4,-,-,-,-,-,90597,-,-,90597,100.0,52819,58.3,-,-,-,-,-,-,37769,41.7,-,-,-,-,-,-,9,-,-,-,-,-,88137,-,-,88137,100.0,49106,55.7,-,-,-,-,-,-,39003,44.3,-,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,99081,-,-,99081,100.0,52430,52.9,2,-,-,-,-,-,46649,47.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,82587,2,-,82585,100.0,46685,56.5,-,-,-,-,-,-,35846,43.4,-,-,-,-,-,-,54,0.1,-,-,-,-,-,-,-,-,92724,-,-,92724,100.0,49543,53.4,-,-,-,-,-,-,43106,46.5,-,-,-,-,-,-,75,0.1,-,-,-,-,-,-,-,-,100626,-,-,100626,100.0,51742,51.4,1,0.0,-,-,-,-,48795,48.5,-,-,-,-,-,-,88,0.1,-,-,-,-,-,-,-,-,101521,-,-,101521,100.0,50086,49.3,-,-,-,-,-,-,51421,50.7,-,-,-,-,-,-,14,0.0,-,-,-,-,-,-,-,-,97217,-,-,97217,100.0,47485,48.8,-,-,-,-,-,-,49722,51.1,-,-,-,-,-,-,10,0.0,-,-,-,-,-,-,-,-
"대전·세종·충남","400mL",177471,53,0.0,177418,100.0,76500,43.1,36,0.0,4266,2.4,12,0.0,64887,36.6,-,-,30347,17.1,1370,0.8,-,-,-,-,182354,33,-,182321,100.0,73893,40.5,19,-,7834,4.3,-,-,69552,38.1,-,-,29719,16.3,-,-,1304,0.7,-,-,-,-,189298,120,0.1,189178,99.9,72001,38.0,30,-,10350,5.5,-,-,76740,40.5,-,-,28517,15.1,-,-,1540,0.8,-,-,-,-,202035,94,-,201941,100.0,71038,35.2,2,-,15304,7.6,-,-,83166,41.2,-,-,31376,15.5,-,-,1055,0.5,-,-,-,-,-,-,-,-,211930,34,-,211896,100.0,67895,32.0,12,-,19742,9.3,-,-,87721,41.4,-,-,35492,16.7,-,-,1034,0.5,-,-,-,-,-,-,-,-,210552,18,-,210534,100.0,66806,31.7,13,-,21024,10.0,-,-,89355,42.4,-,-,32037,15.2,-,-,1299,0.6,-,-,-,-,-,-,-,-,210692,46,0.0,210646,100.0,65067,30.9,7,0.0,22504,10.7,-,-,87638,41.6,-,-,33838,16.1,-,-,1592,0.8,-,-,-,-,-,-,-,-,207825,13,0.0,207812,100.0,62106,29.9,3,0.0,25622,12.3,-,-,86543,41.6,-,-,31199,15.0,-,-,2339,1.1,-,-,-,-,-,-,-,-,216565,7,0.0,216558,100.0,62490,28.9,2,0.0,27506,12.7,-,-,91351,42.2,-,-,32958,15.2,-,-,2251,1.0,-,-,-,-,-,-,-,-,227226,19,0.0,227207,100.0,67457,29.7,-,-,27209,12.0,-,-,99913,44.0,-,-,29679,13.1,-,-,2949,1.3,-,-,-,-,-,-,-,-
